_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/weight,"""0.5""^^xsd:double"
_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/fraction,"""0.5""^^xsd:double"
_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/how,over
_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/relation,friendly
_:634ace8f-2f41-4ac1-b943-2f8d6af67035,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/3
http://microrts.com/game/action/4,http://microrts.com/game/action/describedByInCreates,http://microrts.com/game/rating/costGood
http://microrts.com/game/action/4,http://microrts.com/game/action/prefers,_:e3ba3db2-1b6d-4e5e-9e36-b1f29b9ccabd
http://microrts.com/game/action/4,http://www.w3.org/2000/01/rdf-schema#comment,produces a unit in the specified direction
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/6
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/1
http://microrts.com/game/action/4,http://microrts.com/game/action/prefers,_:46e51cd9-cabb-4f6e-bd23-15391c3c8fbc
http://microrts.com/game/action/4,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/2
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/5
http://microrts.com/game/action/4,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/1
http://microrts.com/game/action/4,http://microrts.com/game/action/targetsPlayer,empty
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/4
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/3
http://microrts.com/game/action/4,http://microrts.com/game/action/targetsDistance,adjacent
http://microrts.com/game/action/4,http://microrts.com/game/action/describedByInCreates,http://microrts.com/game/rating/produceTimeBad
http://microrts.com/game/action/4,http://microrts.com/game/action/describedByInCreates,http://microrts.com/game/rating/costBad
http://microrts.com/game/action/4,http://microrts.com/game/action/includedBy,http://microrts.com/game/mainGame
http://microrts.com/game/action/4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/action/Action
http://microrts.com/game/action/4,http://www.w3.org/2000/01/rdf-schema#label,produce
http://microrts.com/game/action/4,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/3
http://microrts.com/game/action/4,http://microrts.com/game/action/creates,http://microrts.com/game/unit/2
http://microrts.com/game/action/4,http://microrts.com/game/action/describedByInCreates,http://microrts.com/game/rating/produceTimeGood
_:2f9d4364-6817-4195-ba62-e4f693dd4461,http://microrts.com/game/unit/range,"""4""^^xsd:long"
_:2f9d4364-6817-4195-ba62-e4f693dd4461,http://microrts.com/game/unit/relation,enemy
_:2f9d4364-6817-4195-ba62-e4f693dd4461,http://microrts.com/game/unit/weight,"""5.0""^^xsd:double"
_:2f9d4364-6817-4195-ba62-e4f693dd4461,http://microrts.com/game/unit/priority,"""0""^^xsd:long"
_:48067bc0-4616-4d99-a613-86ad24b3db9a,http://microrts.com/game/unit/relation,enemy
_:48067bc0-4616-4d99-a613-86ad24b3db9a,http://microrts.com/game/unit/weight,"""3.0""^^xsd:double"
_:48067bc0-4616-4d99-a613-86ad24b3db9a,http://microrts.com/game/unit/priority,"""4""^^xsd:long"
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/weight,"""1.0""^^xsd:double"
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/fraction,"""0.5""^^xsd:double"
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/how,over
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/relation,enemy
_:f0443f24-a9b7-4d3f-818d-d1830770f6ba,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/3
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/weight,"""0.8""^^xsd:double"
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/fraction,"""0.3""^^xsd:double"
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/how,below
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/relation,enemy
_:f7d6307c-7ec7-4c2c-a55d-3c2090fe566c,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/4
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/weight,"""0.3""^^xsd:double"
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/fraction,"""0.1""^^xsd:double"
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/how,below
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/relation,friendly
_:160daa43-f45c-4a3f-9734-626c1ff9aa82,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/5
_:bfa1b933-23d1-4da6-a69e-e9120a506e69,http://microrts.com/game/action/weight,"""0.6""^^xsd:double"
_:bfa1b933-23d1-4da6-a69e-e9120a506e69,http://microrts.com/game/action/value,http://microrts.com/game/unit/6
_:bfa1b933-23d1-4da6-a69e-e9120a506e69,http://microrts.com/game/action/in,self
_:bfa1b933-23d1-4da6-a69e-e9120a506e69,http://microrts.com/game/action/statistic,unit
http://microrts.com/game/rating/returnTimeMedium,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/3
http://microrts.com/game/rating/returnTimeMedium,http://microrts.com/game/rating/describes,http://microrts.com/game/action/3
http://microrts.com/game/rating/returnTimeMedium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/rating/Rating
_:075f9f18-d867-4f64-acde-fad5393ec226,http://microrts.com/game/action/weight,"""4.5""^^xsd:double"
_:075f9f18-d867-4f64-acde-fad5393ec226,http://microrts.com/game/action/value,http://microrts.com/game/unit/5
_:075f9f18-d867-4f64-acde-fad5393ec226,http://microrts.com/game/action/in,self
_:075f9f18-d867-4f64-acde-fad5393ec226,http://microrts.com/game/action/statistic,unit
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/weight,"""0.5""^^xsd:double"
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/fraction,"""0.1""^^xsd:double"
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/how,below
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/relation,friendly
_:35c53b62-96bc-41e7-87e0-cdcf276300a3,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/5
http://microrts.com/game/rating/hpBad,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/6
http://microrts.com/game/rating/hpBad,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/3
http://microrts.com/game/rating/hpBad,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/rating/Rating
_:b0bdd60c-3b55-4aa0-a1b6-bb0cefb82aa0,http://microrts.com/game/action/weight,"""0.5""^^xsd:double"
_:b0bdd60c-3b55-4aa0-a1b6-bb0cefb82aa0,http://microrts.com/game/action/value,http://microrts.com/game/action/3
_:b0bdd60c-3b55-4aa0-a1b6-bb0cefb82aa0,http://microrts.com/game/action/in,target
_:b0bdd60c-3b55-4aa0-a1b6-bb0cefb82aa0,http://microrts.com/game/action/statistic,action
_:dd8c3cfc-8486-4bd5-b4c6-cb42c9f306e8,http://microrts.com/game/action/weight,"""1.0""^^xsd:double"
_:dd8c3cfc-8486-4bd5-b4c6-cb42c9f306e8,http://microrts.com/game/action/value,high
_:dd8c3cfc-8486-4bd5-b4c6-cb42c9f306e8,http://microrts.com/game/action/in,self
_:dd8c3cfc-8486-4bd5-b4c6-cb42c9f306e8,http://microrts.com/game/action/statistic,resources
http://microrts.com/game/unit/2,http://microrts.com/game/unit/targetedBy,http://microrts.com/game/action/5
http://microrts.com/game/unit/2,http://microrts.com/game/unit/does,http://microrts.com/game/action/4
http://microrts.com/game/unit/2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/unit/Unit
http://microrts.com/game/unit/2,http://microrts.com/game/unit/produces,http://microrts.com/game/unit/5
http://microrts.com/game/unit/2,http://microrts.com/game/unit/hasCost,"""5""^^xsd:long"
http://microrts.com/game/unit/2,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/costBad
http://microrts.com/game/unit/2,http://microrts.com/game/unit/aimsAt,_:cd54d20f-c706-41a1-88f2-beb93b70e1f2
http://microrts.com/game/unit/2,http://microrts.com/game/unit/produces,http://microrts.com/game/unit/6
http://microrts.com/game/unit/2,http://microrts.com/game/unit/createdBy,http://microrts.com/game/action/4
http://microrts.com/game/unit/2,http://microrts.com/game/unit/isStockpile,"""false""^^xsd:boolean"
http://microrts.com/game/unit/2,http://microrts.com/game/unit/hasHp,"""4""^^xsd:long"
http://microrts.com/game/unit/2,http://microrts.com/game/unit/prefers,_:b6366f40-16bf-44de-bce5-b8ef780ff87a
http://microrts.com/game/unit/2,http://www.w3.org/2000/01/rdf-schema#label,Barracks
http://microrts.com/game/unit/2,http://microrts.com/game/unit/producedBy,http://microrts.com/game/unit/3
http://microrts.com/game/unit/2,http://microrts.com/game/unit/isResource,"""false""^^xsd:boolean"
http://microrts.com/game/unit/2,http://microrts.com/game/unit/aimsAt,_:31cb5e79-fc13-42c5-94e6-5b92c4f71f52
http://microrts.com/game/unit/2,http://microrts.com/game/unit/prefers,_:149463bb-d9b2-4413-a17b-fdfe4fb0a967
http://microrts.com/game/unit/2,http://microrts.com/game/unit/hasProduceTime,"""200""^^xsd:long"
http://microrts.com/game/unit/2,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/hpMedium
http://microrts.com/game/unit/2,http://microrts.com/game/unit/aimsAt,_:f8aa23a6-9fc0-4dfa-b4ce-8bd4ae1ebcbd
http://microrts.com/game/unit/2,http://microrts.com/game/unit/prefers,_:160daa43-f45c-4a3f-9734-626c1ff9aa82
http://microrts.com/game/unit/2,http://microrts.com/game/unit/prefers,_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2
http://microrts.com/game/unit/2,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/produceTimeBad
http://microrts.com/game/unit/2,http://microrts.com/game/unit/includedBy,http://microrts.com/game/mainGame
http://microrts.com/game/unit/2,http://microrts.com/game/unit/produces,http://microrts.com/game/unit/4
http://microrts.com/game/unit/2,http://microrts.com/game/unit/does,http://microrts.com/game/action/0
_:5b95c97b-cbe8-49b9-a2a5-2162b276bafb,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/1
_:5b95c97b-cbe8-49b9-a2a5-2162b276bafb,http://microrts.com/game/unit/weight,"""3.5""^^xsd:double"
_:5b95c97b-cbe8-49b9-a2a5-2162b276bafb,http://microrts.com/game/unit/relation,enemy
_:5b95c97b-cbe8-49b9-a2a5-2162b276bafb,http://microrts.com/game/unit/priority,"""3""^^xsd:long"
_:362e4a8f-e6b2-4d10-a625-4a8591795b38,http://microrts.com/game/unit/relation,enemy
_:362e4a8f-e6b2-4d10-a625-4a8591795b38,http://microrts.com/game/unit/weight,"""3.0""^^xsd:double"
_:362e4a8f-e6b2-4d10-a625-4a8591795b38,http://microrts.com/game/unit/priority,"""2""^^xsd:long"
_:7449d7f8-ec5f-4e81-a3ca-c5e3ea4a5a5a,http://microrts.com/game/action/weight,"""0.6""^^xsd:double"
_:7449d7f8-ec5f-4e81-a3ca-c5e3ea4a5a5a,http://microrts.com/game/action/value,http://microrts.com/game/unit/4
_:7449d7f8-ec5f-4e81-a3ca-c5e3ea4a5a5a,http://microrts.com/game/action/in,self
_:7449d7f8-ec5f-4e81-a3ca-c5e3ea4a5a5a,http://microrts.com/game/action/statistic,unit
_:ceb481ef-35a2-47b8-90a8-548082c3fcce,http://microrts.com/game/action/weight,"""0.2""^^xsd:double"
_:ceb481ef-35a2-47b8-90a8-548082c3fcce,http://microrts.com/game/action/value,http://microrts.com/game/action/5
_:ceb481ef-35a2-47b8-90a8-548082c3fcce,http://microrts.com/game/action/in,enemy
_:ceb481ef-35a2-47b8-90a8-548082c3fcce,http://microrts.com/game/action/statistic,action
http://microrts.com/game/rating/produceTimeGood,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/6
http://microrts.com/game/rating/produceTimeGood,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/4
http://microrts.com/game/rating/produceTimeGood,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/3
http://microrts.com/game/rating/produceTimeGood,http://microrts.com/game/rating/describesInCreatedBy,http://microrts.com/game/action/4
http://microrts.com/game/rating/produceTimeGood,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/rating/Rating
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/weight,"""0.5""^^xsd:double"
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/fraction,"""0.25""^^xsd:double"
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/how,over
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/relation,enemy
_:73bad73b-212b-4e8d-a25c-f9133a154256,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/4
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/weight,"""0.3""^^xsd:double"
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/fraction,"""0.1""^^xsd:double"
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/how,below
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/relation,friendly
_:4c89814f-a4d1-4f9c-b0fc-7b442bd660f2,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/6
_:d85c115b-4f9b-4381-862f-4f5b4e03b0f1,http://microrts.com/game/unit/value,high
_:d85c115b-4f9b-4381-862f-4f5b4e03b0f1,http://microrts.com/game/unit/statistic,resources
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/reverseWeight,"""0.0""^^xsd:double"
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/weight,"""0.5""^^xsd:double"
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/fraction,"""0.1""^^xsd:double"
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/how,below
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/relation,friendly
_:511f79f4-9efe-42ed-bd20-e4eac69551be,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/6
http://microrts.com/game/action/1,http://microrts.com/game/action/targetsPlayer,empty
http://microrts.com/game/action/1,http://microrts.com/game/action/describedBy,http://microrts.com/game/rating/moveTimeBad
http://microrts.com/game/action/1,http://www.w3.org/2000/01/rdf-schema#comment,moves the unit in the specified direction
http://microrts.com/game/action/1,http://microrts.com/game/action/includedBy,http://microrts.com/game/mainGame
http://microrts.com/game/action/1,http://microrts.com/game/action/prefers,_:e0283b77-4c56-4c16-ade3-397b017f5517
http://microrts.com/game/action/1,http://microrts.com/game/action/prefers,_:ceb481ef-35a2-47b8-90a8-548082c3fcce
http://microrts.com/game/action/1,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/5
http://microrts.com/game/action/1,http://microrts.com/game/action/prefers,_:dd8c3cfc-8486-4bd5-b4c6-cb42c9f306e8
http://microrts.com/game/action/1,http://www.w3.org/2000/01/rdf-schema#label,move
http://microrts.com/game/action/1,http://microrts.com/game/action/describedBy,http://microrts.com/game/rating/moveTimeGood
http://microrts.com/game/action/1,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/3
http://microrts.com/game/action/1,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/6
http://microrts.com/game/action/1,http://microrts.com/game/action/targetsDistance,adjacent
http://microrts.com/game/action/1,http://microrts.com/game/action/doneBy,http://microrts.com/game/unit/4
http://microrts.com/game/action/1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/action/Action
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/reverseWeight,"""3.0""^^xsd:double"
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/weight,"""4.0""^^xsd:double"
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/fraction,"""0.0""^^xsd:double"
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/how,below
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/relation,friendly
_:562447b7-2d70-4fbf-afda-0cf567b9e170,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/1
_:e3ba3db2-1b6d-4e5e-9e36-b1f29b9ccabd,http://microrts.com/game/action/weight,"""-3.0""^^xsd:double"
_:e3ba3db2-1b6d-4e5e-9e36-b1f29b9ccabd,http://microrts.com/game/action/value,http://microrts.com/game/unit/1
_:e3ba3db2-1b6d-4e5e-9e36-b1f29b9ccabd,http://microrts.com/game/action/in,self
_:e3ba3db2-1b6d-4e5e-9e36-b1f29b9ccabd,http://microrts.com/game/action/statistic,unit
_:e0283b77-4c56-4c16-ade3-397b017f5517,http://microrts.com/game/action/weight,"""0.2""^^xsd:double"
_:e0283b77-4c56-4c16-ade3-397b017f5517,http://microrts.com/game/action/value,low
_:e0283b77-4c56-4c16-ade3-397b017f5517,http://microrts.com/game/action/in,self
_:e0283b77-4c56-4c16-ade3-397b017f5517,http://microrts.com/game/action/statistic,hp
_:46e51cd9-cabb-4f6e-bd23-15391c3c8fbc,http://microrts.com/game/action/weight,"""-3.0""^^xsd:double"
_:46e51cd9-cabb-4f6e-bd23-15391c3c8fbc,http://microrts.com/game/action/value,http://microrts.com/game/unit/2
_:46e51cd9-cabb-4f6e-bd23-15391c3c8fbc,http://microrts.com/game/action/in,self
_:46e51cd9-cabb-4f6e-bd23-15391c3c8fbc,http://microrts.com/game/action/statistic,unit
http://microrts.com/game/rating/hpGood,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/1
http://microrts.com/game/rating/hpGood,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/rating/Rating
http://microrts.com/game/rating/minDamageMedium,http://microrts.com/game/rating/rankedBy,http://microrts.com/game/unit/4
http://microrts.com/game/rating/minDamageMedium,http://microrts.com/game/rating/describes,http://microrts.com/game/action/5
http://microrts.com/game/rating/minDamageMedium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://microrts.com/game/rating/Rating
_:cd54d20f-c706-41a1-88f2-beb93b70e1f2,http://microrts.com/game/unit/unit,http://microrts.com/game/unit/1
_:cd54d20f-c706-41a1-88f2-beb93b70e1f2,http://microrts.com/game/unit/weight,"""1.0""^^xsd:double"
_:cd54d20f-c706-41a1-88f2-beb93b70e1f2,http://microrts.com/game/unit/relation,enemy
_:cd54d20f-c706-41a1-88f2-beb93b70e1f2,http://microrts.com/game/unit/priority,"""2""^^xsd:long"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/isStockpile,"""false""^^xsd:boolean"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/hasHp,"""4""^^xsd:long"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/attackTimeMedium
http://microrts.com/game/unit/4,http://microrts.com/game/unit/hasMoveTime,"""8""^^xsd:long"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/does,http://microrts.com/game/action/1
http://microrts.com/game/unit/4,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/hpMedium
http://microrts.com/game/unit/4,http://microrts.com/game/unit/prefers,_:37888b62-2e3a-4782-8857-2903ef496c76
http://microrts.com/game/unit/4,http://microrts.com/game/unit/hasMinDamage,"""2""^^xsd:long"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/maxDamageMedium
http://microrts.com/game/unit/4,http://microrts.com/game/unit/aimsAt,_:2f9d4364-6817-4195-ba62-e4f693dd4461
http://microrts.com/game/unit/4,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/moveTimeGood
http://microrts.com/game/unit/4,http://microrts.com/game/unit/does,http://microrts.com/game/action/5
http://microrts.com/game/unit/4,http://microrts.com/game/unit/isResource,"""false""^^xsd:boolean"
http://microrts.com/game/unit/4,http://microrts.com/game/unit/aimsAt,_:213bc7f8-adc1-48df-bdc2-2854b2b49da3
http://microrts.com/game/unit/4,http://microrts.com/game/unit/includedBy,http://microrts.com/game/mainGame
http://microrts.com/game/unit/4,http://microrts.com/game/unit/does,http://microrts.com/game/action/0
http://microrts.com/game/unit/4,http://microrts.com/game/unit/ranks,http://microrts.com/game/rating/costGood
